snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month
2022-03-31,1250,3,1,1,1,90.0,0.9667,1,0,0,0.25,VietMode MP-18,Casual,Activewear,2022,3
2022-04-30,1250,3,1,1,0,90.0,1.0,0,0,0,0.25,VietMode MP-18,Casual,Activewear,2022,4
2022-08-31,1250,3,2,2,0,45.0,1.0,0,0,0,0.4,VietMode MP-18,Casual,Activewear,2022,8
2022-12-31,1250,3,1,1,1,90.0,0.9667,1,0,0,0.25,VietMode MP-18,Casual,Activewear,2022,12
2017-10-31,1251,3,1,1,2,90.0,0.9333,1,0,0,0.25,VietMode MP-19,Casual,Activewear,2017,10
2017-11-30,1251,4,16,15,12,8.0,0.6,1,0,0,0.7895,VietMode MP-19,Casual,Activewear,2017,11
2017-12-31,1251,6,16,14,10,12.9,0.6667,1,0,0,0.7,VietMode MP-19,Casual,Activewear,2017,12
2018-01-31,1251,9,17,14,8,19.3,0.7333,1,0,0,0.6087,VietMode MP-19,Casual,Activewear,2018,1
2018-02-28,1251,11,15,13,4,25.4,0.8667,1,0,0,0.5417,VietMode MP-19,Casual,Activewear,2018,2
2018-03-31,1251,12,9,8,1,45.0,0.9667,1,0,0,0.4,VietMode MP-19,Casual,Activewear,2018,3
2018-04-30,1251,14,13,11,0,38.2,1.0,0,0,0,0.44,VietMode MP-19,Casual,Activewear,2018,4
2018-05-31,1251,17,15,12,1,42.5,0.9667,1,0,0,0.4138,VietMode MP-19,Casual,Activewear,2018,5
2018-06-30,1251,19,19,17,1,33.5,0.9667,1,0,0,0.4722,VietMode MP-19,Casual,Activewear,2018,6
2018-07-31,1251,22,16,13,1,50.8,0.9667,1,0,0,0.3714,VietMode MP-19,Casual,Activewear,2018,7
2018-08-31,1251,23,9,8,2,86.2,0.9333,1,0,0,0.2581,VietMode MP-19,Casual,Activewear,2018,8
2018-09-30,1251,24,7,6,1,120.0,0.9667,1,1,0,0.2,VietMode MP-19,Casual,Activewear,2018,9
2018-10-31,1251,24,4,4,1,180.0,0.9667,1,1,0,0.1429,VietMode MP-19,Casual,Activewear,2018,10
2018-11-30,1251,24,1,1,2,720.0,0.9333,1,1,0,0.04,VietMode MP-19,Casual,Activewear,2018,11
2018-12-31,1251,24,2,2,2,360.0,0.9333,1,1,0,0.0769,VietMode MP-19,Casual,Activewear,2018,12
2019-01-31,1251,24,2,2,2,360.0,0.9333,1,1,0,0.0769,VietMode MP-19,Casual,Activewear,2019,1
2019-02-28,1251,24,1,1,1,720.0,0.9667,1,1,0,0.04,VietMode MP-19,Casual,Activewear,2019,2
2019-03-31,1251,24,5,5,0,144.0,1.0,0,1,0,0.1724,VietMode MP-19,Casual,Activewear,2019,3
2019-04-30,1251,25,10,9,0,83.3,1.0,0,0,0,0.2647,VietMode MP-19,Casual,Activewear,2019,4
2019-05-31,1251,25,2,2,0,375.0,1.0,0,1,0,0.0741,VietMode MP-19,Casual,Activewear,2019,5
2019-06-30,1251,26,6,5,0,156.0,1.0,0,1,0,0.1613,VietMode MP-19,Casual,Activewear,2019,6
2019-07-31,1251,26,3,3,0,260.0,1.0,0,1,0,0.1034,VietMode MP-19,Casual,Activewear,2019,7
2019-09-30,1251,26,1,1,0,780.0,1.0,0,1,0,0.037,VietMode MP-19,Casual,Activewear,2019,9
2019-11-30,1251,26,1,1,1,780.0,0.9667,1,1,0,0.037,VietMode MP-19,Casual,Activewear,2019,11
2020-05-31,1251,26,1,1,0,780.0,1.0,0,1,0,0.037,VietMode MP-19,Casual,Activewear,2020,5
2021-01-31,1251,26,1,1,0,780.0,1.0,0,1,0,0.037,VietMode MP-19,Casual,Activewear,2021,1
2021-03-31,1251,26,1,1,1,780.0,0.9667,1,1,0,0.037,VietMode MP-19,Casual,Activewear,2021,3
2021-05-31,1251,26,1,1,0,780.0,1.0,0,1,0,0.037,VietMode MP-19,Casual,Activewear,2021,5
2017-10-31,1252,3,1,1,1,90.0,0.9667,1,0,0,0.25,VietMode MP-20,Casual,Activewear,2017,10
2017-11-30,1252,5,17,15,12,10.0,0.6,1,0,0,0.75,VietMode MP-20,Casual,Activewear,2017,11
2017-12-31,1252,6,15,14,9,12.9,0.7,1,0,0,0.7,VietMode MP-20,Casual,Activewear,2017,12
2018-01-31,1252,9,17,14,8,19.3,0.7333,1,0,0,0.6087,VietMode MP-20,Casual,Activewear,2018,1
2018-02-28,1252,10,14,13,4,23.1,0.8667,1,0,0,0.5652,VietMode MP-20,Casual,Activewear,2018,2
2018-03-31,1252,10,8,8,2,37.5,0.9333,1,0,0,0.4444,VietMode MP-20,Casual,Activewear,2018,3
2018-04-30,1252,13,14,11,1,35.5,0.9667,1,0,0,0.4583,VietMode MP-20,Casual,Activewear,2018,4
2018-05-31,1252,15,14,12,2,37.5,0.9333,1,0,0,0.4444,VietMode MP-20,Casual,Activewear,2018,5
2018-06-30,1252,16,18,17,2,28.2,0.9333,1,0,0,0.5152,VietMode MP-20,Casual,Activewear,2018,6
2018-07-31,1252,17,14,13,1,39.2,0.9667,1,0,0,0.4333,VietMode MP-20,Casual,Activewear,2018,7
2018-08-31,1252,18,9,8,2,67.5,0.9333,1,0,0,0.3077,VietMode MP-20,Casual,Activewear,2018,8
2018-09-30,1252,18,6,6,1,90.0,0.9667,1,0,0,0.25,VietMode MP-20,Casual,Activewear,2018,9
2018-10-31,1252,18,4,4,2,135.0,0.9333,1,1,0,0.1818,VietMode MP-20,Casual,Activewear,2018,10
2018-11-30,1252,18,1,1,2,540.0,0.9333,1,1,0,0.0526,VietMode MP-20,Casual,Activewear,2018,11
2018-12-31,1252,18,2,2,1,270.0,0.9667,1,1,0,0.1,VietMode MP-20,Casual,Activewear,2018,12
2019-01-31,1252,18,2,2,2,270.0,0.9333,1,1,0,0.1,VietMode MP-20,Casual,Activewear,2019,1
2019-02-28,1252,18,1,1,2,540.0,0.9333,1,1,0,0.0526,VietMode MP-20,Casual,Activewear,2019,2
2019-03-31,1252,19,6,5,0,114.0,1.0,0,1,0,0.2083,VietMode MP-20,Casual,Activewear,2019,3
2019-04-30,1252,20,10,9,1,66.7,0.9667,1,0,0,0.3103,VietMode MP-20,Casual,Activewear,2019,4
2019-05-31,1252,20,2,2,2,300.0,0.9333,1,1,0,0.0909,VietMode MP-20,Casual,Activewear,2019,5
2019-06-30,1252,21,6,5,1,126.0,0.9667,1,1,0,0.1923,VietMode MP-20,Casual,Activewear,2019,6
2019-07-31,1252,21,3,3,1,210.0,0.9667,1,1,0,0.125,VietMode MP-20,Casual,Activewear,2019,7
2019-09-30,1252,21,1,1,2,630.0,0.9333,1,1,0,0.0455,VietMode MP-20,Casual,Activewear,2019,9
2019-11-30,1252,21,1,1,1,630.0,0.9667,1,1,0,0.0455,VietMode MP-20,Casual,Activewear,2019,11
2020-05-31,1252,21,1,1,0,630.0,1.0,0,1,0,0.0455,VietMode MP-20,Casual,Activewear,2020,5
2021-01-31,1252,21,1,1,0,630.0,1.0,0,1,0,0.0455,VietMode MP-20,Casual,Activewear,2021,1
2021-03-31,1252,21,1,1,0,630.0,1.0,0,1,0,0.0455,VietMode MP-20,Casual,Activewear,2021,3
2021-05-31,1252,21,1,1,0,630.0,1.0,0,1,0,0.0455,VietMode MP-20,Casual,Activewear,2021,5
2017-10-31,1253,3,1,1,0,90.0,1.0,0,0,0,0.25,VietMode MP-21,Casual,Activewear,2017,10
2017-11-30,1253,9,28,22,19,12.3,0.3667,1,0,0,0.7097,VietMode MP-21,Casual,Activewear,2017,11
2017-12-31,1253,14,24,19,10,22.1,0.6667,1,0,0,0.5758,VietMode MP-21,Casual,Activewear,2017,12
2018-01-31,1253,15,10,9,2,50.0,0.9333,1,0,0,0.375,VietMode MP-21,Casual,Activewear,2018,1
2018-02-28,1253,17,19,17,2,30.0,0.9333,1,0,0,0.5,VietMode MP-21,Casual,Activewear,2018,2
2018-03-31,1253,21,25,21,4,30.0,0.8667,1,0,0,0.5,VietMode MP-21,Casual,Activewear,2018,3
2018-04-30,1253,24,25,22,1,32.7,0.9667,1,0,0,0.4783,VietMode MP-21,Casual,Activewear,2018,4
2018-05-31,1253,28,18,14,0,60.0,1.0,0,0,0,0.3333,VietMode MP-21,Casual,Activewear,2018,5
2018-06-30,1253,29,16,15,0,58.0,1.0,0,0,0,0.3409,VietMode MP-21,Casual,Activewear,2018,6
2018-07-31,1253,31,16,14,1,66.4,0.9667,1,0,0,0.3111,VietMode MP-21,Casual,Activewear,2018,7
2018-08-31,1253,33,13,11,2,90.0,0.9333,1,0,0,0.25,VietMode MP-21,Casual,Activewear,2018,8
2018-09-30,1253,35,12,10,0,105.0,1.0,0,1,0,0.2222,VietMode MP-21,Casual,Activewear,2018,9
2018-10-31,1253,36,6,5,2,216.0,0.9333,1,1,0,0.122,VietMode MP-21,Casual,Activewear,2018,10
2018-11-30,1253,36,2,2,1,540.0,0.9667,1,1,0,0.0526,VietMode MP-21,Casual,Activewear,2018,11
2018-12-31,1253,36,3,3,2,360.0,0.9333,1,1,0,0.0769,VietMode MP-21,Casual,Activewear,2018,12
2019-01-31,1253,36,1,1,0,1080.0,1.0,0,1,0,0.027,VietMode MP-21,Casual,Activewear,2019,1
2019-02-28,1253,36,1,1,2,1080.0,0.9333,1,1,0,0.027,VietMode MP-21,Casual,Activewear,2019,2
2019-04-30,1253,36,3,3,0,360.0,1.0,0,1,0,0.0769,VietMode MP-21,Casual,Activewear,2019,4
2019-05-31,1253,36,2,2,0,540.0,1.0,0,1,0,0.0526,VietMode MP-21,Casual,Activewear,2019,5
2019-06-30,1253,36,2,2,0,540.0,1.0,0,1,0,0.0526,VietMode MP-21,Casual,Activewear,2019,6
2019-07-31,1253,36,2,2,0,540.0,1.0,0,1,0,0.0526,VietMode MP-21,Casual,Activewear,2019,7
2019-08-31,1253,36,3,3,0,360.0,1.0,0,1,0,0.0769,VietMode MP-21,Casual,Activewear,2019,8
2019-12-31,1253,36,1,1,1,1080.0,0.9667,1,1,0,0.027,VietMode MP-21,Casual,Activewear,2019,12
2020-03-31,1253,36,2,2,0,540.0,1.0,0,1,0,0.0526,VietMode MP-21,Casual,Activewear,2020,3
2020-04-30,1253,36,1,1,1,1080.0,0.9667,1,1,0,0.027,VietMode MP-21,Casual,Activewear,2020,4
2020-06-30,1253,36,2,2,1,540.0,0.9667,1,1,0,0.0526,VietMode MP-21,Casual,Activewear,2020,6
2020-08-31,1253,36,1,1,2,1080.0,0.9333,1,1,0,0.027,VietMode MP-21,Casual,Activewear,2020,8
2017-10-31,1254,3,1,1,1,90.0,0.9667,1,0,0,0.25,VietMode MP-22,Casual,Activewear,2017,10
2017-11-30,1254,5,24,22,19,6.8,0.3667,1,0,0,0.8148,VietMode MP-22,Casual,Activewear,2017,11
2017-12-31,1254,7,21,19,14,11.1,0.5333,1,0,0,0.7308,VietMode MP-22,Casual,Activewear,2017,12
2018-01-31,1254,9,11,9,2,30.0,0.9333,1,0,0,0.5,VietMode MP-22,Casual,Activewear,2018,1
2018-02-28,1254,13,21,17,8,22.9,0.7333,1,0,0,0.5667,VietMode MP-22,Casual,Activewear,2018,2
2018-03-31,1254,16,24,21,8,22.9,0.7333,1,0,0,0.5676,VietMode MP-22,Casual,Activewear,2018,3
2018-04-30,1254,19,25,22,6,25.9,0.8,1,0,0,0.5366,VietMode MP-22,Casual,Activewear,2018,4
2018-05-31,1254,22,17,14,0,47.1,1.0,0,0,0,0.3889,VietMode MP-22,Casual,Activewear,2018,5
2018-06-30,1254,25,18,15,2,50.0,0.9333,1,0,0,0.375,VietMode MP-22,Casual,Activewear,2018,6
2018-07-31,1254,26,15,14,1,55.7,0.9667,1,0,0,0.35,VietMode MP-22,Casual,Activewear,2018,7
2018-08-31,1254,27,12,11,2,73.6,0.9333,1,0,0,0.2895,VietMode MP-22,Casual,Activewear,2018,8
2018-09-30,1254,29,12,10,1,87.0,0.9667,1,0,0,0.2564,VietMode MP-22,Casual,Activewear,2018,9
2018-10-31,1254,29,5,5,2,174.0,0.9333,1,1,0,0.1471,VietMode MP-22,Casual,Activewear,2018,10
2018-11-30,1254,29,2,2,1,435.0,0.9667,1,1,0,0.0645,VietMode MP-22,Casual,Activewear,2018,11
2018-12-31,1254,29,3,3,2,290.0,0.9333,1,1,0,0.0938,VietMode MP-22,Casual,Activewear,2018,12
2019-01-31,1254,29,1,1,0,870.0,1.0,0,1,0,0.0333,VietMode MP-22,Casual,Activewear,2019,1
2019-02-28,1254,29,1,1,1,870.0,0.9667,1,1,0,0.0333,VietMode MP-22,Casual,Activewear,2019,2
2019-04-30,1254,29,3,3,0,290.0,1.0,0,1,0,0.0938,VietMode MP-22,Casual,Activewear,2019,4
2019-05-31,1254,29,2,2,0,435.0,1.0,0,1,0,0.0645,VietMode MP-22,Casual,Activewear,2019,5
2019-06-30,1254,29,2,2,0,435.0,1.0,0,1,0,0.0645,VietMode MP-22,Casual,Activewear,2019,6
2019-07-31,1254,29,2,2,2,435.0,0.9333,1,1,0,0.0645,VietMode MP-22,Casual,Activewear,2019,7
2019-08-31,1254,29,3,3,1,290.0,0.9667,1,1,0,0.0938,VietMode MP-22,Casual,Activewear,2019,8
2019-12-31,1254,29,1,1,2,870.0,0.9333,1,1,0,0.0333,VietMode MP-22,Casual,Activewear,2019,12
2020-03-31,1254,29,2,2,0,435.0,1.0,0,1,0,0.0645,VietMode MP-22,Casual,Activewear,2020,3
2020-04-30,1254,29,1,1,0,870.0,1.0,0,1,0,0.0333,VietMode MP-22,Casual,Activewear,2020,4
2020-06-30,1254,29,2,2,2,435.0,0.9333,1,1,0,0.0645,VietMode MP-22,Casual,Activewear,2020,6
2020-08-31,1254,29,1,1,0,870.0,1.0,0,1,0,0.0333,VietMode MP-22,Casual,Activewear,2020,8
2014-10-31,1259,6,2,2,2,90.0,0.9333,1,0,0,0.25,VietMode MP-27,Casual,Activewear,2014,10
2014-12-31,1259,6,3,3,0,60.0,1.0,0,0,0,0.3333,VietMode MP-27,Casual,Activewear,2014,12
2015-01-31,1259,7,6,5,1,42.0,0.9667,1,0,0,0.4167,VietMode MP-27,Casual,Activewear,2015,1
2015-02-28,1259,7,1,1,0,210.0,1.0,0,1,0,0.125,VietMode MP-27,Casual,Activewear,2015,2
2015-03-31,1259,7,4,4,2,52.5,0.9333,1,0,0,0.3636,VietMode MP-27,Casual,Activewear,2015,3
2015-04-30,1259,8,7,6,1,40.0,0.9667,1,0,0,0.4286,VietMode MP-27,Casual,Activewear,2015,4
2015-05-31,1259,8,1,1,2,240.0,0.9333,1,1,0,0.1111,VietMode MP-27,Casual,Activewear,2015,5
2015-06-30,1259,8,3,3,0,80.0,1.0,0,0,0,0.2727,VietMode MP-27,Casual,Activewear,2015,6
2015-07-31,1259,8,1,1,1,240.0,0.9667,1,1,0,0.1111,VietMode MP-27,Casual,Activewear,2015,7
2015-08-31,1259,9,7,6,2,45.0,0.9333,1,0,0,0.4,VietMode MP-27,Casual,Activewear,2015,8
2015-09-30,1259,10,6,5,1,60.0,0.9667,1,0,0,0.3333,VietMode MP-27,Casual,Activewear,2015,9
2015-11-30,1259,10,3,3,1,100.0,0.9667,1,1,0,0.2308,VietMode MP-27,Casual,Activewear,2015,11
2015-12-31,1259,10,3,3,2,100.0,0.9333,1,1,0,0.2308,VietMode MP-27,Casual,Activewear,2015,12
2016-01-31,1259,10,6,6,2,50.0,0.9333,1,0,0,0.375,VietMode MP-27,Casual,Activewear,2016,1
2016-02-29,1259,11,8,7,1,47.1,0.9667,1,0,0,0.3889,VietMode MP-27,Casual,Activewear,2016,2
2016-03-31,1259,11,1,1,0,330.0,1.0,0,1,0,0.0833,VietMode MP-27,Casual,Activewear,2016,3
2016-04-30,1259,12,10,9,1,40.0,0.9667,1,0,0,0.4286,VietMode MP-27,Casual,Activewear,2016,4
2016-05-31,1259,13,8,7,0,55.7,1.0,0,0,0,0.35,VietMode MP-27,Casual,Activewear,2016,5
2016-06-30,1259,13,3,3,1,130.0,0.9667,1,1,0,0.1875,VietMode MP-27,Casual,Activewear,2016,6
2016-08-31,1259,13,3,3,1,130.0,0.9667,1,1,0,0.1875,VietMode MP-27,Casual,Activewear,2016,8
2016-09-30,1259,13,1,1,0,390.0,1.0,0,1,0,0.0714,VietMode MP-27,Casual,Activewear,2016,9
2016-10-31,1259,13,2,2,0,195.0,1.0,0,1,0,0.1333,VietMode MP-27,Casual,Activewear,2016,10
2016-11-30,1259,13,1,1,2,390.0,0.9333,1,1,0,0.0714,VietMode MP-27,Casual,Activewear,2016,11
2017-02-28,1259,13,1,1,0,390.0,1.0,0,1,0,0.0714,VietMode MP-27,Casual,Activewear,2017,2
2017-04-30,1259,13,1,1,0,390.0,1.0,0,1,0,0.0714,VietMode MP-27,Casual,Activewear,2017,4
2017-06-30,1259,13,1,1,2,390.0,0.9333,1,1,0,0.0714,VietMode MP-27,Casual,Activewear,2017,6
2017-10-31,1259,13,2,2,1,195.0,0.9667,1,1,0,0.1333,VietMode MP-27,Casual,Activewear,2017,10
2018-02-28,1259,13,1,1,0,390.0,1.0,0,1,0,0.0714,VietMode MP-27,Casual,Activewear,2018,2
2019-08-31,1259,13,1,1,0,390.0,1.0,0,1,0,0.0714,VietMode MP-27,Casual,Activewear,2019,8
2014-10-31,1260,6,2,2,1,90.0,0.9667,1,0,0,0.25,VietMode MP-28,Casual,Activewear,2014,10
2014-12-31,1260,6,3,3,0,60.0,1.0,0,0,0,0.3333,VietMode MP-28,Casual,Activewear,2014,12
2015-01-31,1260,6,5,5,1,36.0,0.9667,1,0,0,0.4545,VietMode MP-28,Casual,Activewear,2015,1
2015-02-28,1260,6,1,1,2,180.0,0.9333,1,1,0,0.1429,VietMode MP-28,Casual,Activewear,2015,2
2015-03-31,1260,6,4,4,0,45.0,1.0,0,0,0,0.4,VietMode MP-28,Casual,Activewear,2015,3
2015-04-30,1260,7,7,6,2,35.0,0.9333,1,0,0,0.4615,VietMode MP-28,Casual,Activewear,2015,4
2015-05-31,1260,7,1,1,2,210.0,0.9333,1,1,0,0.125,VietMode MP-28,Casual,Activewear,2015,5
2015-06-30,1260,7,3,3,1,70.0,0.9667,1,0,0,0.3,VietMode MP-28,Casual,Activewear,2015,6
2015-07-31,1260,7,1,1,0,210.0,1.0,0,1,0,0.125,VietMode MP-28,Casual,Activewear,2015,7
2015-08-31,1260,7,6,6,2,35.0,0.9333,1,0,0,0.4615,VietMode MP-28,Casual,Activewear,2015,8
2015-09-30,1260,8,6,5,0,48.0,1.0,0,0,0,0.3846,VietMode MP-28,Casual,Activewear,2015,9
2015-11-30,1260,8,3,3,0,80.0,1.0,0,0,0,0.2727,VietMode MP-28,Casual,Activewear,2015,11
2015-12-31,1260,8,3,3,2,80.0,0.9333,1,0,0,0.2727,VietMode MP-28,Casual,Activewear,2015,12
2016-01-31,1260,8,6,6,1,40.0,0.9667,1,0,0,0.4286,VietMode MP-28,Casual,Activewear,2016,1
2016-02-29,1260,9,8,7,0,38.6,1.0,0,0,0,0.4375,VietMode MP-28,Casual,Activewear,2016,2
2016-03-31,1260,9,1,1,0,270.0,1.0,0,1,0,0.1,VietMode MP-28,Casual,Activewear,2016,3
2016-04-30,1260,10,10,9,1,33.3,0.9667,1,0,0,0.4737,VietMode MP-28,Casual,Activewear,2016,4
2016-05-31,1260,11,8,7,1,47.1,0.9667,1,0,0,0.3889,VietMode MP-28,Casual,Activewear,2016,5
2016-06-30,1260,11,3,3,1,110.0,0.9667,1,1,0,0.2143,VietMode MP-28,Casual,Activewear,2016,6
2016-08-31,1260,11,3,3,1,110.0,0.9667,1,1,0,0.2143,VietMode MP-28,Casual,Activewear,2016,8
2016-09-30,1260,11,1,1,0,330.0,1.0,0,1,0,0.0833,VietMode MP-28,Casual,Activewear,2016,9
2016-10-31,1260,11,2,2,1,165.0,0.9667,1,1,0,0.1538,VietMode MP-28,Casual,Activewear,2016,10
2016-11-30,1260,11,1,1,1,330.0,0.9667,1,1,0,0.0833,VietMode MP-28,Casual,Activewear,2016,11
2017-02-28,1260,11,1,1,2,330.0,0.9333,1,1,0,0.0833,VietMode MP-28,Casual,Activewear,2017,2
2017-04-30,1260,11,1,1,1,330.0,0.9667,1,1,0,0.0833,VietMode MP-28,Casual,Activewear,2017,4
2017-06-30,1260,11,1,1,1,330.0,0.9667,1,1,0,0.0833,VietMode MP-28,Casual,Activewear,2017,6
2017-10-31,1260,11,2,2,2,165.0,0.9333,1,1,0,0.1538,VietMode MP-28,Casual,Activewear,2017,10
2018-02-28,1260,11,1,1,0,330.0,1.0,0,1,0,0.0833,VietMode MP-28,Casual,Activewear,2018,2
2019-08-31,1260,11,1,1,2,330.0,0.9333,1,1,0,0.0833,VietMode MP-28,Casual,Activewear,2019,8
2018-08-31,1261,3,1,1,0,90.0,1.0,0,0,0,0.25,VietMode MP-29,Casual,Activewear,2018,8
2018-09-30,1261,3,3,3,1,30.0,0.9667,1,0,0,0.5,VietMode MP-29,Casual,Activewear,2018,9
2018-10-31,1261,4,8,7,4,17.1,0.8667,1,0,0,0.6364,VietMode MP-29,Casual,Activewear,2018,10
2018-11-30,1261,4,1,1,2,120.0,0.9333,1,1,0,0.2,VietMode MP-29,Casual,Activewear,2018,11
2018-12-31,1261,4,1,1,0,120.0,1.0,0,1,0,0.2,VietMode MP-29,Casual,Activewear,2018,12
2019-01-31,1261,4,6,6,2,20.0,0.9333,1,0,0,0.6,VietMode MP-29,Casual,Activewear,2019,1
2019-02-28,1261,4,4,4,0,30.0,1.0,0,0,0,0.5,VietMode MP-29,Casual,Activewear,2019,2
2019-03-31,1261,4,5,5,1,24.0,0.9667,1,0,0,0.5556,VietMode MP-29,Casual,Activewear,2019,3
2019-04-30,1261,5,5,4,0,37.5,1.0,0,0,0,0.4444,VietMode MP-29,Casual,Activewear,2019,4
2019-05-31,1261,5,2,2,0,75.0,1.0,0,0,0,0.2857,VietMode MP-29,Casual,Activewear,2019,5
2019-06-30,1261,6,7,6,1,30.0,0.9667,1,0,0,0.5,VietMode MP-29,Casual,Activewear,2019,6
2019-07-31,1261,6,2,2,1,90.0,0.9667,1,0,0,0.25,VietMode MP-29,Casual,Activewear,2019,7
2019-08-31,1261,6,3,3,1,60.0,0.9667,1,0,0,0.3333,VietMode MP-29,Casual,Activewear,2019,8
2019-09-30,1261,7,6,5,1,42.0,0.9667,1,0,0,0.4167,VietMode MP-29,Casual,Activewear,2019,9
2019-10-31,1261,7,3,3,2,70.0,0.9333,1,0,0,0.3,VietMode MP-29,Casual,Activewear,2019,10
2019-11-30,1261,7,2,2,0,105.0,1.0,0,1,0,0.2222,VietMode MP-29,Casual,Activewear,2019,11
2020-01-31,1261,7,5,5,1,42.0,0.9667,1,0,0,0.4167,VietMode MP-29,Casual,Activewear,2020,1
2020-02-29,1261,7,2,2,2,105.0,0.9333,1,1,0,0.2222,VietMode MP-29,Casual,Activewear,2020,2
2020-03-31,1261,7,2,2,2,105.0,0.9333,1,1,0,0.2222,VietMode MP-29,Casual,Activewear,2020,3
2020-04-30,1261,8,9,8,1,30.0,0.9667,1,0,0,0.5,VietMode MP-29,Casual,Activewear,2020,4
2020-05-31,1261,10,13,11,3,27.3,0.9,1,0,0,0.5238,VietMode MP-29,Casual,Activewear,2020,5
2020-06-30,1261,10,6,6,1,50.0,0.9667,1,0,0,0.375,VietMode MP-29,Casual,Activewear,2020,6
2020-07-31,1261,11,7,6,2,55.0,0.9333,1,0,0,0.3529,VietMode MP-29,Casual,Activewear,2020,7
2020-08-31,1261,12,7,6,1,60.0,0.9667,1,0,0,0.3333,VietMode MP-29,Casual,Activewear,2020,8
2020-09-30,1261,13,6,5,0,78.0,1.0,0,0,0,0.2778,VietMode MP-29,Casual,Activewear,2020,9
2020-10-31,1261,13,2,2,1,195.0,0.9667,1,1,0,0.1333,VietMode MP-29,Casual,Activewear,2020,10
2020-11-30,1261,13,6,6,0,65.0,1.0,0,0,0,0.3158,VietMode MP-29,Casual,Activewear,2020,11
2020-12-31,1261,13,2,2,0,195.0,1.0,0,1,0,0.1333,VietMode MP-29,Casual,Activewear,2020,12
2021-02-28,1261,13,2,2,2,195.0,0.9333,1,1,0,0.1333,VietMode MP-29,Casual,Activewear,2021,2
2021-03-31,1261,14,10,9,0,46.7,1.0,0,0,0,0.3913,VietMode MP-29,Casual,Activewear,2021,3
2021-04-30,1261,14,3,3,0,140.0,1.0,0,1,0,0.1765,VietMode MP-29,Casual,Activewear,2021,4
2021-05-31,1261,15,8,7,1,64.3,0.9667,1,0,0,0.3182,VietMode MP-29,Casual,Activewear,2021,5
2021-06-30,1261,15,3,3,0,150.0,1.0,0,1,0,0.1667,VietMode MP-29,Casual,Activewear,2021,6
2021-07-31,1261,15,3,3,1,150.0,0.9667,1,1,0,0.1667,VietMode MP-29,Casual,Activewear,2021,7
2021-08-31,1261,16,9,8,2,60.0,0.9333,1,0,0,0.3333,VietMode MP-29,Casual,Activewear,2021,8
2021-09-30,1261,16,1,1,2,480.0,0.9333,1,1,0,0.0588,VietMode MP-29,Casual,Activewear,2021,9
2021-10-31,1261,16,1,1,0,480.0,1.0,0,1,0,0.0588,VietMode MP-29,Casual,Activewear,2021,10
2022-02-28,1261,16,1,1,2,480.0,0.9333,1,1,0,0.0588,VietMode MP-29,Casual,Activewear,2022,2
2022-05-31,1261,16,1,1,1,480.0,0.9667,1,1,0,0.0588,VietMode MP-29,Casual,Activewear,2022,5
2022-09-30,1261,16,1,1,0,480.0,1.0,0,1,0,0.0588,VietMode MP-29,Casual,Activewear,2022,9
2018-08-31,1262,3,1,1,1,90.0,0.9667,1,0,0,0.25,VietMode MP-30,Casual,Activewear,2018,8
2018-09-30,1262,3,3,3,2,30.0,0.9333,1,0,0,0.5,VietMode MP-30,Casual,Activewear,2018,9
2018-10-31,1262,4,8,7,4,17.1,0.8667,1,0,0,0.6364,VietMode MP-30,Casual,Activewear,2018,10
2018-11-30,1262,4,1,1,2,120.0,0.9333,1,1,0,0.2,VietMode MP-30,Casual,Activewear,2018,11
2018-12-31,1262,4,1,1,2,120.0,0.9333,1,1,0,0.2,VietMode MP-30,Casual,Activewear,2018,12
2019-01-31,1262,5,7,6,2,25.0,0.9333,1,0,0,0.5455,VietMode MP-30,Casual,Activewear,2019,1
2019-02-28,1262,5,4,4,1,37.5,0.9667,1,0,0,0.4444,VietMode MP-30,Casual,Activewear,2019,2
2019-03-31,1262,5,5,5,0,30.0,1.0,0,0,0,0.5,VietMode MP-30,Casual,Activewear,2019,3
2019-04-30,1262,6,5,4,1,45.0,0.9667,1,0,0,0.4,VietMode MP-30,Casual,Activewear,2019,4
2019-05-31,1262,6,2,2,0,90.0,1.0,0,0,0,0.25,VietMode MP-30,Casual,Activewear,2019,5
2019-06-30,1262,6,6,6,0,30.0,1.0,0,0,0,0.5,VietMode MP-30,Casual,Activewear,2019,6
2019-07-31,1262,6,2,2,2,90.0,0.9333,1,0,0,0.25,VietMode MP-30,Casual,Activewear,2019,7
2019-08-31,1262,6,3,3,1,60.0,0.9667,1,0,0,0.3333,VietMode MP-30,Casual,Activewear,2019,8
2019-09-30,1262,7,6,5,1,42.0,0.9667,1,0,0,0.4167,VietMode MP-30,Casual,Activewear,2019,9
2019-10-31,1262,7,3,3,2,70.0,0.9333,1,0,0,0.3,VietMode MP-30,Casual,Activewear,2019,10
2019-11-30,1262,7,2,2,0,105.0,1.0,0,1,0,0.2222,VietMode MP-30,Casual,Activewear,2019,11
2020-01-31,1262,8,6,5,1,48.0,0.9667,1,0,0,0.3846,VietMode MP-30,Casual,Activewear,2020,1
2020-02-29,1262,8,2,2,0,120.0,1.0,0,1,0,0.2,VietMode MP-30,Casual,Activewear,2020,2
